function,time,time2,Good_J,Good_NJ,Bad_J,Bad_NJ,Nat_J,Nat_NJ
rowcount==156==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/psycopg2cffi-2.7.5-py2.7-linux-x86_64.egg/psycopg2cffi/_impl/cursor.py,0.001,0.001,0,0,0,0,0,4
can_display_graphiql==253==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphene_django/views.py,0.001,0.001,0,0,0,1,0,3
resolve_context==72==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/response.py,0.001,0.001,0,0,0,0,1,3
email==153==/home/seasun/jit_test/application/saleor/saleor/checkout/core.py,0.001,0.001,0,0,0,1,0,3
get_response==138==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphene_django/views.py,0.001,0.001,0,0,0,1,0,3
add_never_cache_headers==226==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/cache.py,0.001,0.001,0,0,0,1,0,3
b64decode==60==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/base64.py,0.001,0.001,0,0,0,1,0,3
get_internal_type==1220==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/__init__.py,0.001,0.001,0,0,0,0,2,2
user_is_authenticated==105==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/social_core/utils.py,0.001,0.001,0,0,0,0,1,3
get_descendant_count==593==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/mptt/models.py,0.001,0.001,0,0,1,0,0,3
validate==9==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/validation/validation.py,0.001,0.001,0,0,0,0,0,4
http_date==123==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/http.py,0.001,0.001,0,0,0,0,0,4
<module>==1==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/wsgiref/handlers.py,0.001,0.000,0,1,0,0,0,3
module_member==57==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/social_core/utils.py,0.001,0.001,0,0,1,0,0,3
toordinal==826==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib_pypy/datetime.py,0.001,0.001,0,0,0,0,0,4
add_field==261==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/options.py,0.001,0.001,0,0,0,0,0,4
_get_backends==24==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/contrib/auth/__init__.py,0.001,0.001,0,0,0,0,0,4
<module>==2==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/bootstrap3/utils.py,0.001,0.010,0,1,0,2,0,1
<module>==1==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/social_core/utils.py,0.001,0.001,0,1,0,0,0,3
formfield==319==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django_countries/fields.py,0.001,0.001,0,0,0,1,1,2
get_containing_app_config==228==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/apps/registry.py,0.001,0.001,0,0,0,2,0,2
update_quantity==101==/home/seasun/jit_test/application/saleor/saleor/cart/models.py,0.001,0.001,0,0,0,1,0,3
__init__==221==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/language/ast.py,0.001,0.001,0,0,0,1,0,3
get_first_category==171==/home/seasun/jit_test/application/saleor/saleor/product/models.py,0.001,0.001,0,0,0,1,1,2
values==718==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/query.py,0.001,0.001,0,0,1,0,0,3
__init__==284==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/markdown/inlinepatterns.py,0.001,0.001,0,0,0,0,0,4
_store==32==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/contrib/messages/storage/session.py,0.001,0.001,0,0,1,0,0,3
label==144==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/options.py,0.001,0.001,0,0,0,1,0,3
add_to_class==313==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/base.py,0.001,0.004,0,0,0,1,0,3
relabeled_clone==661==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/expressions.py,0.001,0.001,0,0,0,1,0,3
save==79==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/contrib/auth/base_user.py,0.001,0.001,0,0,1,0,0,3
makeelement==224==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/xml/etree/ElementTree.py,0.001,0.001,0,0,0,0,1,3
__init__==51==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/validation/validation.py,0.001,0.034,0,0,0,2,0,2
is_same_type==87==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/type/definition.py,0.001,0.001,0,0,0,0,1,3
get_pk_value_on_save==510==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/__init__.py,0.001,0.001,0,0,1,0,1,2
voucher_code==218==/home/seasun/jit_test/application/saleor/saleor/checkout/core.py,0.001,0.001,0,0,0,0,0,4
<module>==1==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/cssutils/css/cssstylerule.py,0.001,0.001,0,0,0,1,0,3
<module>==1==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/markdown/treeprocessors.py,0.001,0.001,0,1,0,1,0,2
email==157==/home/seasun/jit_test/application/saleor/saleor/checkout/core.py,0.001,0.001,0,0,0,1,0,3
getiterator==481==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/xml/etree/ElementTree.py,0.001,0.001,0,0,0,0,0,4
isstring==546==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/sre_compile.py,0.001,0.001,0,0,1,0,1,2
get_hasher==112==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/contrib/auth/hashers.py,0.001,0.001,0,0,0,0,0,4
_get_referenced_fields_and_fragment_names==423==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/validation/rules/overlapping_fields_can_be_merged.py,0.001,0.025,0,0,0,1,1,2
_get_login_redirect_url==51==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/contrib/auth/views.py,0.001,0.001,0,0,0,1,0,3
leave_OperationDefinition==18==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/validation/rules/variables_in_allowed_position.py,0.001,0.001,0,0,1,0,0,3
<module>==2==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/openid/yadis/discover.py,0.001,0.000,0,3,0,1,0,0
<module>==1==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/requests/packages/urllib3/__init__.py,0.001,0.024,0,0,0,2,0,2
__init__==22==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/utils/type_info.py,0.001,0.001,0,0,0,0,0,4
run==50==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/markdown/preprocessors.py,0.001,0.001,0,0,1,0,0,3
<module>==1==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/backends/postgresql/schema.py,0.001,0.001,0,0,0,0,0,4
__init__==38==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/social_django/strategy.py,0.001,0.001,0,0,0,0,1,3
<module>==1==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/requests/packages/__init__.py,0.001,0.001,0,1,0,0,0,3
enter_FragmentSpread==7==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/validation/rules/known_fragment_names.py,0.001,0.001,1,0,0,0,0,3
__init__==21==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/payments/forms.py,0.001,0.001,0,0,0,1,0,3
get_or_create_cart_from_request==155==/home/seasun/jit_test/application/saleor/saleor/cart/utils.py,0.001,0.001,0,0,0,1,0,3
__init__==18==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/contrib/messages/storage/base.py,0.001,0.001,0,0,1,0,0,3
getmoduleinfo==423==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/inspect.py,0.001,0.001,0,0,0,2,0,2
<module>==2==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/type/__init__.py,0.001,0.002,0,0,0,2,0,2
parse==11==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/language/parser.py,0.001,0.001,0,0,0,0,0,4
relabeled_clone==100==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/lookups.py,0.001,0.001,0,0,0,1,0,3
<module>==1==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/core/serializers/json.py,0.001,0.000,0,2,0,1,0,1
<module>==3==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/requests/adapters.py,0.001,0.000,0,2,0,0,0,2
get_or_create==612==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/related_descriptors.py,0.001,0.001,0,0,0,1,0,3
__init__==48==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/markdown/blockparser.py,0.001,0.001,0,0,0,0,0,4
__get__==31==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/jsonfield/subclassing.py,0.001,0.001,0,0,1,0,0,3
<module>==1==/home/seasun/jit_test/application/saleor/saleor/registration/urls.py,0.001,0.001,0,1,0,0,0,3
__init__==39==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/language/parser.py,0.001,0.001,0,0,0,0,0,4
pop==70==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/contrib/sessions/backends/base.py,0.001,0.001,0,0,0,1,1,2
<module>==2==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/openid/yadis/etxrd.py,0.001,0.000,0,2,0,1,0,1
__str__==148==/home/seasun/jit_test/application/saleor/saleor/order/models.py,0.001,0.001,0,0,0,0,1,3
adapt_datetimefield_value==240==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/backends/postgresql/operations.py,0.001,0.001,0,0,0,0,1,3
<module>==1==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphene/types/utils.py,0.001,0.001,0,0,0,1,0,3
<module>==1==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/query.py,0.001,0.000,0,3,0,0,0,1
set_attributes_from_name==666==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/__init__.py,0.001,0.001,0,0,0,0,0,4
__init__==531==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/forms/widgets.py,0.001,0.001,0,0,0,0,1,3
allocate_stock==317==/home/seasun/jit_test/application/saleor/saleor/product/models.py,0.001,0.001,0,0,0,0,0,4
<module>==1==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/urls/base.py,0.001,0.001,0,0,0,0,0,4
__add__==191==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/prices/__init__.py,0.001,0.001,0,0,0,1,0,3
_split==288==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/email/header.py,0.001,0.001,0,0,0,1,0,3
__init__==37==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/social_core/strategy.py,0.001,0.001,0,0,0,0,1,3
opengroup==80==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/sre_parse.py,0.001,0.009,0,0,3,0,0,1
<module>==1==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/views/generic/list.py,0.001,0.000,0,1,0,1,0,2
build_treeprocessors==8==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/markdown/treeprocessors.py,0.001,0.001,0,0,0,0,0,4
<module>==1==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/core/files/storage.py,0.001,0.001,0,0,0,1,0,3
get_graphql_params==266==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphene_django/views.py,0.001,0.001,0,0,0,0,0,4
build_postprocessors==19==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/markdown/postprocessors.py,0.001,0.001,0,0,0,0,0,4
__init__==713==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/language/ast.py,0.001,0.001,0,0,0,1,0,3
find_module==184==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/six.py,0.001,0.003,0,0,2,0,0,2
__init__==143==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/markdown/blockprocessors.py,0.001,0.001,0,0,0,0,0,4
<module>==2==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/babel/localedata.py,0.001,0.000,0,2,0,0,0,2
is_valid_value==16==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/utils/is_valid_value.py,0.001,0.001,0,0,0,0,0,4
verify==262==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/contrib/auth/hashers.py,0.001,0.001,0,0,0,0,0,4
_set_choices==220==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django_countries/fields.py,0.001,0.001,0,0,0,0,1,3
<module>==1==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/urls/resolvers.py,0.001,0.007,0,0,0,3,0,1
active==25==/home/seasun/jit_test/application/saleor/saleor/discount/models.py,0.001,0.001,0,0,0,1,0,3
update_last_login==19==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/contrib/auth/models.py,0.001,0.001,0,0,1,0,0,3
_get_tags==41==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/contrib/messages/storage/base.py,0.001,0.003,0,0,0,1,1,2
__hash__==369==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/language/ast.py,0.001,0.001,0,0,0,0,1,3
_combine==34==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/expressions.py,0.001,0.001,0,0,0,0,0,4
get_product_images==49==/home/seasun/jit_test/application/saleor/saleor/product/utils.py,0.001,0.001,0,0,0,2,0,2
__init__==87==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/options.py,0.001,0.001,0,0,0,1,0,3
_encode_chunks==339==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/email/header.py,0.001,0.001,0,0,0,1,0,3
__init__==8==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/validation/rules/no_fragment_cycles.py,0.001,0.001,0,0,0,0,0,4
get_strategy==275==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/social_core/utils.py,0.001,0.001,0,0,0,0,1,3
available_attrs==121==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/decorators.py,0.001,0.001,0,0,1,0,1,2
_wrapped_view==20==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/contrib/auth/decorators.py,0.001,0.001,0,0,0,1,0,3
__new__==249==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/utils/datastructures.py,0.001,0.001,0,0,0,2,0,2
<module>==3==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib_pypy/_elementtree.py,0.001,0.001,0,0,0,0,0,4
do_query==25==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/sql/subqueries.py,0.001,0.001,0,0,0,1,0,3
create_order==13==/home/seasun/jit_test/application/saleor/saleor/checkout/views/summary.py,0.001,0.001,0,0,0,1,0,3
get_path_info==1440==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/related.py,0.001,0.001,0,0,1,0,0,3
render==48==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/defaulttags.py,0.001,0.003,1,0,1,1,0,1
_escape_cdata==89==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/markdown/serializers.py,0.001,0.001,0,0,0,1,0,3
get_prep_value==1962==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/__init__.py,0.001,0.001,0,0,0,0,1,3
shipping_address==117==/home/seasun/jit_test/application/saleor/saleor/checkout/core.py,0.001,0.001,0,0,0,1,0,3
find_module==184==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/six.py,0.001,0.004,0,0,3,0,0,1
css_classes==176==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/forms/boundfield.py,0.001,0.001,0,0,0,1,0,3
_get_guc==211==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/psycopg2cffi-2.7.5-py2.7-linux-x86_64.egg/psycopg2cffi/_impl/connection.py,0.001,0.001,0,0,0,1,0,3
flush==74==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/contrib/sessions/backends/cached_db.py,0.001,0.001,0,0,0,0,0,4
get_or_create==971==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/related_descriptors.py,0.001,0.001,0,0,0,1,0,3
__init__==12==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/execution/middleware.py,0.001,0.001,0,0,0,1,0,3
load_binfloat==268==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib_pypy/cPickle.py,0.001,0.001,1,0,1,1,0,1
leave_OperationDefinition==15==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/validation/rules/no_unused_variables.py,0.001,0.001,0,0,0,0,1,3
<module>==1==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/conf/__init__.py,0.001,0.003,0,0,0,2,0,2
clean==854==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/forms/fields.py,0.001,0.001,0,0,1,0,0,3
<module>==2==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/oauthlib/oauth2/rfc6749/grant_types/authorization_code.py,0.001,0.002,0,1,0,1,0,2
load_setitem==501==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib_pypy/cPickle.py,0.001,0.001,0,0,1,1,1,1
inner==34==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/contrib/auth/views.py,0.001,0.001,0,0,0,0,0,4
can_fast_delete==120==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/deletion.py,0.001,0.001,0,0,1,0,0,3
user_backends_data==60==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/social_core/backends/utils.py,0.001,0.001,0,0,0,0,1,3
get_ancestors==455==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/mptt/models.py,0.001,0.001,0,0,0,0,1,3
__eq__==243==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/email/charset.py,0.001,0.001,0,0,0,0,0,4
<module>==2==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/babel/support.py,0.001,0.001,0,0,0,0,0,4
_coerce==838==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/forms/fields.py,0.001,0.001,0,0,1,0,0,3
<module>==2==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/oauthlib/oauth1/rfc5849/__init__.py,0.001,0.001,0,0,0,0,0,4
get_schema==68==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/validation/validation.py,0.001,0.001,0,0,1,0,2,1
cached_col==351==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/fields/__init__.py,0.001,0.001,0,0,2,0,0,2
set_charset==228==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/email/message.py,0.001,0.001,0,0,0,0,0,4
instances_with_model==242==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/deletion.py,0.001,0.001,0,0,0,0,0,4
<module>==1==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/template/engine.py,0.001,0.015,0,0,0,2,0,2
managers==368==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/options.py,0.001,0.001,0,0,0,0,0,4
__repr__==514==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/psycopg2cffi-2.7.5-py2.7-linux-x86_64.egg/psycopg2cffi/extras.py,0.001,0.001,0,0,0,0,0,4
_prepare==1125==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/query.py,0.001,0.001,1,0,1,0,0,2
__init__==13==/home/seasun/jit_test/application/saleor/saleor/graphql/utils.py,0.001,0.001,0,0,1,0,0,3
items==455==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/xml/etree/ElementTree.py,0.001,0.001,0,0,0,1,0,3
<module>==1==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphene_django/views.py,0.001,0.008,0,0,0,4,0,0
<module>==1==/home/seasun/jit_test/application/saleor/saleor/dashboard/customer/urls.py,0.001,0.000,0,4,0,0,0,0
__init__==387==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/contrib/auth/models.py,0.001,0.001,0,0,0,1,0,3
add_error==299==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/forms/forms.py,0.001,0.000,0,3,0,0,0,1
identify_hasher==136==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/contrib/auth/hashers.py,0.001,0.001,0,0,0,0,0,4
resolve_expression==400==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/expressions.py,0.001,0.000,0,1,0,0,1,2
__setitem__==231==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/core/mail/message.py,0.001,0.001,0,0,0,1,0,3
all==784==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/query.py,0.001,0.001,0,0,0,0,0,4
__init__==19==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphql/validation/rules/overlapping_fields_can_be_merged.py,0.001,0.001,0,0,0,0,0,4
get_candidate_relations_to_delete==55==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/db/models/deletion.py,0.001,0.001,0,0,0,0,1,3
ColorValue==295==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/cssutils/css/value.py,0.001,0.000,0,1,0,2,0,1
test==459==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/markdown/blockprocessors.py,0.001,0.001,0,0,0,2,1,1
level_tag==52==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/contrib/messages/storage/base.py,0.001,0.001,0,0,0,0,1,3
__init__==126==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/markdown/util.py,0.001,0.001,0,0,0,0,0,4
__init__==212==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/django/core/mail/message.py,0.001,0.001,0,0,1,0,1,2
to_arguments==31==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/site-packages/graphene/types/argument.py,0.001,0.001,0,0,0,0,0,4
is_assigned==934==/home/seasun/Programs/PyPy/pypy2-v5.7.1-linux64/lib-python/2.7/inspect.py,0.001,0.022,0,0,0,1,0,3
